id_oblig,id_cli,cod_prod,vr_aprobado,vr_desembolsado,sdo_capital,vr_cuota,fec_desembolso,fec_venc,dias_mora_act,num_cuotas_pend,calif_riesgo
20731,3831,CR019,1681.85,1681.85,800.33,84.09,2026-01-02,2027-01-02,0,5,MEDIO
20732,6679,CR017,2241.73,2241.73,1250.27,112.09,2023-07-27,2024-07-27,169,0,
20733,9994,CR004,2993.6,2993.6,2064.37,124.73,2022-09-29,2024-09-29,38,0,ALTO
20734,7542,CR014,49431.78,49431.78,30205.75,2471.59,2018-11-20,2019-11-20,0,0,BAJO
20735,4003,CR003,9119.36,9119.36,2947.38,189.99,2025-02-14,2029-02-14,0,30,MEDIO
20736,9180,CR013,6256.18,6156.42,3889.44,307.82,2026-05-10,2027-05-10,0,9,BAJO
20737,9218,CR017,725.73,725.73,474.07,36.29,2020-07-09,2021-07-09,67,0,ALTO
20738,9665,CR021,949.25,785.54,401.69,39.28,2021-04-19,2022-04-19,0,0,ALTO
20739,7753,CR005,68209.38,68209.38,10343.8,812.02,2023-09-30,2030-09-30,0,49,BAJO
20740,6777,CR001,33448.88,33448.88,25875.62,557.48,2024-10-13,2029-10-13,0,38,BAJO
20741,7676,CR010,14955.97,14955.97,10473.23,747.8,2026-06-16,2027-06-16,0,10,BAJO
20742,9133,CR014,857.18,857.18,247.4,42.86,2026-01-07,2027-01-07,0,5,ALTO
20743,5478,CR013,5696.9,5579.02,3747.95,278.95,2025-11-05,2026-11-05,0,3,MEDIO
20744,9305,CR021,2734.58,2734.58,1763.57,136.73,2025-06-03,2026-06-03,0,0,MEDIO
20745,1860,CR020,657.42,657.42,483.06,32.87,2025-09-07,2026-09-07,0,1,ALTO
20746,4633,CR017,4071.58,4071.58,2201.16,203.58,2023-09-06,2024-09-06,67,0,ALTO
20747,8387,CR004,10007.47,11008.22,3055.39,416.98,2021-12-27,2023-12-27,1,0,MEDIO
20748,5531,CR013,7848.55,7098.56,3004.57,354.93,2022-02-14,2023-02-14,0,0,MEDIO
20749,8574,CR019,3385.67,3385.67,1796.04,169.28,2026-05-20,2027-05-20,0,9,MEDIO
20750,637,CR002,3804.86,3804.86,2131.38,52.85,2021-05-06,2027-05-06,0,9,ALTO
20751,8493,CR006,12967.5,12967.5,6152.15,154.38,2024-01-22,2031-01-22,0,53,MEDIO
20752,2165,CR017,9146.37,7335.64,5100.55,366.78,2026-02-18,2027-02-18,0,6,MEDIO
20753,5977,CR002,2406.52,2406.52,712.68,33.42,2022-02-09,2028-02-09,0,18,MEDIO
20754,4163,CR002,4154.56,4154.56,2046.31,57.7,2026-01-16,2032-01-16,0,65,ALTO
20755,6600,CR004,13479.39,13479.39,5564.92,561.64,2024-06-30,2026-06-30,0,0,BAJO
20756,8540,CR019,1000.08,1000.08,739.32,50.0,2023-11-19,2024-11-19,30,0,
20757,5630,CR014,2162.75,2162.75,1637.04,108.14,2022-04-02,2023-04-02,0,0,ALTO
20758,2015,CR017,1652.97,1652.97,1063.04,82.65,2025-11-14,2026-11-14,11,3,ALTO
20759,4690,CR020,1025.74,1025.74,61.32,51.29,2026-08-06,2027-08-06,0,12,MEDIO
20760,3605,CR001,955.53,955.53,210.8,15.93,2024-07-27,2029-07-27,0,35,ALTO
20761,8581,CR021,1994.9,1994.9,1566.05,99.75,2024-03-18,2025-03-18,110,0,
20762,2863,CR002,16111.91,16111.91,12572.36,223.78,2024-08-12,2030-08-12,24,48,MEDIO
20763,4924,CR001,4374.83,4374.83,1794.8,72.91,2019-04-28,2024-04-28,23,0,
20764,2093,CR012,27844.94,27844.94,1939.0,1392.25,2026-01-14,2027-01-14,0,5,BAJO
20765,4397,CR005,1275.69,1275.69,923.14,15.19,2017-09-03,2024-09-03,0,0,ALTO
20766,8740,CR005,33489.33,33489.33,20723.23,398.68,2026-01-13,2033-01-13,0,77,BAJO
20767,4137,CR015,875.07,875.07,162.77,43.75,2025-10-10,2026-10-10,0,2,ALTO
20768,5710,CR020,492.44,456.03,146.31,22.8,2020-04-26,2021-04-26,0,0,ALTO
20769,5062,CR007,13942.54,11633.78,1950.24,323.16,2024-07-19,2027-07-19,0,11,MEDIO
20770,4786,CR018,1837.41,1654.58,939.71,82.73,2025-03-14,2026-03-14,0,0,ALTO
20771,8947,CR025,14989.03,14989.03,2842.09,749.45,2024-09-25,2025-09-25,0,0,BAJO
20772,8235,CR022,752.45,752.45,535.41,37.62,2016-03-01,2017-03-01,0,0,
20773,3147,CR006,65214.54,65214.54,41581.9,776.36,2025-08-19,2032-08-19,0,72,BAJO
20774,9300,CR010,2709.39,2709.39,181.86,135.47,2026-07-04,2027-07-04,0,11,
20775,8607,CR001,7711.79,7711.79,789.25,128.53,2022-09-01,2027-09-01,0,13,MEDIO
20776,7783,CR008,541.94,541.94,422.13,7.53,2020-08-08,2026-08-08,0,0,ALTO
20777,3854,CR004,740.24,722.92,170.5,30.12,2022-01-09,2024-01-09,0,0,ALTO
20778,8664,CR007,11157.86,11157.86,5914.57,309.94,2026-02-21,2029-02-21,0,30,MEDIO
20779,1227,CR015,7085.52,7085.52,5015.81,354.28,2021-12-28,2022-12-28,26,0,MEDIO
20780,5264,CR019,8614.82,8614.82,1432.27,430.74,2023-03-23,2024-03-23,0,0,BAJO
20781,5726,CR006,1590.17,1590.17,795.16,18.93,2018-09-06,2025-09-06,0,0,MEDIO
20782,8841,CR004,698.02,698.02,226.71,29.08,2026-04-20,2028-04-20,0,20,ALTO
20783,2892,CR007,4554.31,4554.31,3318.16,126.51,2025-09-29,2028-09-29,0,25,ALTO
20784,7859,CR001,19431.36,19431.36,3482.13,323.86,2024-05-11,2029-05-11,0,33,MEDIO
20785,8401,CR015,4304.7,4304.7,2077.5,215.24,2024-03-05,2025-03-05,0,0,MEDIO
20786,5195,CR024,25122.82,25122.82,5451.06,1256.14,2023-12-18,2024-12-18,0,0,BAJO
20787,3727,CR004,3328.58,3328.58,1023.58,138.69,2024-01-22,2026-01-22,0,0,MEDIO
20788,5063,CR016,646.68,646.68,33.56,32.33,2026-02-28,2027-02-28,0,6,ALTO
20789,7037,CR019,320.7,320.7,28.63,16.04,2024-03-11,2025-03-11,0,0,MEDIO
20790,8813,CR004,3387.53,3387.53,444.56,141.15,2026-06-05,2028-06-05,0,22,ALTO
20791,7140,CR003,4991.69,4991.69,2187.52,103.99,2026-07-06,2030-07-06,0,47,MEDIO
20792,132,CR007,4104.63,4104.63,815.87,114.02,2025-04-07,2028-04-07,0,20,ALTO
20793,5544,CR008,3687.08,3687.08,2802.6,51.21,2020-06-14,2026-06-14,36,0,ALTO
20794,1144,CR020,490.74,490.74,224.41,24.54,2026-01-19,2027-01-19,0,5,ALTO
20795,2249,CR023,2937.67,2937.67,1733.27,146.88,2022-06-17,2023-06-17,0,0,MEDIO
20796,4314,CR008,29456.85,29456.85,23347.53,409.12,2022-09-28,2028-09-28,141,25,CRITICO
20797,8172,CR013,44268.02,40146.05,23286.72,2007.3,2025-12-14,2026-12-14,46,4,ALTO
20798,8719,CR014,914.95,914.95,54.33,45.75,2025-01-17,2026-01-17,0,0,MEDIO
20799,8616,CR008,6591.22,6591.22,918.36,91.54,2025-11-27,2031-11-27,0,63,MEDIO
20800,4034,CR018,1242.66,1242.66,202.03,62.13,2023-10-06,2024-10-06,0,0,ALTO
20801,9214,CR017,9343.95,9343.95,780.83,467.2,2024-03-30,2025-03-30,0,0,MEDIO
20802,2416,CR011,1321.62,1321.62,396.21,66.08,2022-02-13,2023-02-13,0,0,ALTO
20803,7657,CR017,1883.94,1883.94,753.12,94.2,2019-03-29,2020-03-29,1,0,ALTO
20804,4143,CR001,3347.82,3347.82,1407.16,55.8,2025-06-15,2030-06-15,169,46,CRITICO
20805,2307,CR018,7296.84,5841.69,2446.8,292.08,2024-08-09,2025-08-09,30,0,
20806,1304,CR015,19477.48,19477.48,14253.71,973.87,2024-10-28,2025-10-28,23,0,MEDIO
20807,3063,CR022,1065.4,1065.4,539.03,53.27,2026-07-09,2027-07-09,19,11,ALTO
20808,8508,CR011,2438.41,2092.14,585.23,104.61,2025-12-07,2026-12-07,0,4,ALTO
20809,887,CR018,4130.2,4130.2,297.7,206.51,2026-07-02,2027-07-02,0,11,MEDIO
20810,8009,CR018,4171.69,4109.78,777.2,205.49,2026-08-05,2027-08-05,0,12,MEDIO
20811,1580,CR022,12355.9,12355.9,9947.52,617.8,2019-09-19,2020-09-19,157,0,CRITICO
20812,6752,CR021,7200.32,7200.32,1282.27,360.02,2021-08-18,2022-08-18,0,0,BAJO
20813,9376,CR023,1422.65,1422.65,932.8,71.13,2024-06-02,2025-06-02,0,0,MEDIO
20814,301,CR003,5018.77,5018.77,3031.33,104.56,2022-02-14,2026-02-14,0,0,BAJO
20815,951,CR007,3990.63,3990.63,2779.89,110.85,2025-12-03,2028-12-03,22,28,ALTO
20816,5117,CR023,3701.02,3701.02,215.3,185.05,2023-09-22,2024-09-22,0,0,MEDIO
20817,398,CR009,2919.22,2919.22,1041.3,48.65,2024-11-30,2029-11-30,0,39,MEDIO
20818,7651,CR022,2825.35,2825.35,1115.95,141.27,2025-02-05,2026-02-05,0,0,BAJO
20819,5471,CR016,6906.57,6906.57,5065.01,345.33,2024-07-19,2025-07-19,0,0,MEDIO
20820,4816,CR008,9420.19,9420.19,3606.27,130.84,2026-07-15,2032-07-15,12,71,MEDIO
20821,4398,CR015,2075.31,2075.31,186.19,103.77,2025-10-07,2026-10-07,0,2,ALTO
20822,1925,CR011,21845.31,21845.31,2914.4,1092.27,2026-03-28,2027-03-28,0,7,BAJO
20823,2827,CR004,17789.12,17789.12,10392.43,741.21,2025-02-19,2027-02-19,38,6,ALTO
20824,5532,CR002,17067.41,17067.41,6313.7,237.05,2019-06-28,2025-06-28,0,0,MEDIO
20825,6941,CR008,32667.3,32667.3,25776.66,453.71,2026-06-05,2032-06-05,0,70,BAJO
20826,3827,CR008,4345.02,4345.02,2546.05,60.35,2020-10-29,2026-10-29,0,2,MEDIO
20827,9671,CR003,5999.88,5999.88,3340.1,125.0,2019-12-14,2023-12-14,0,0,
20828,9308,CR018,793.65,793.65,548.17,39.68,2026-01-31,2027-01-31,0,5,ALTO
20829,1426,CR024,1427.26,1427.26,872.12,71.36,2022-04-25,2023-04-25,0,0,MEDIO
20830,860,CR009,4003.47,4003.47,225.18,66.72,2024-04-08,2029-04-08,0,32,ALTO
20831,3541,CR020,652.59,652.59,454.32,32.63,2026-05-18,2027-05-18,0,9,ALTO
20832,6196,CR017,805.33,805.33,263.88,40.27,2024-11-17,2025-11-17,0,0,ALTO
20833,7400,CR015,5481.33,5481.33,619.27,274.07,2017-05-15,2018-05-15,0,0,BAJO
20834,8637,CR012,12649.83,12649.83,6070.11,632.49,2025-07-25,2026-07-25,0,0,
20835,760,CR014,2552.59,2552.59,1940.91,127.63,2024-05-24,2025-05-24,29,0,ALTO
20836,4756,CR011,8163.03,8163.03,5379.11,408.15,2025-10-02,2026-10-02,13,2,MEDIO
20837,7113,CR011,4422.27,4422.27,1070.24,221.11,2019-09-04,2020-09-04,0,0,MEDIO
20838,285,CR016,1134.73,1134.73,138.15,56.74,2023-07-17,2024-07-17,0,0,ALTO
20839,7080,CR004,98909.61,98909.61,51606.31,4121.23,2026-01-22,2028-01-22,0,17,BAJO
20840,2376,CR016,2246.23,2246.23,449.43,112.31,2025-03-06,2026-03-06,0,0,MEDIO
20841,2625,CR015,9381.49,9381.49,7417.72,469.07,2024-08-20,2025-08-20,0,0,BAJO
20842,8772,CR023,2138.25,2138.25,335.79,106.91,2022-04-01,2023-04-01,0,0,BAJO
20843,8774,CR012,925.4,743.3,616.08,37.16,2021-01-11,2022-01-11,27,0,ALTO
20844,3511,CR013,3763.25,3763.25,2328.57,188.16,2024-02-03,2025-02-03,0,0,MEDIO
20845,153,CR016,20259.88,20259.88,12300.58,1012.99,2026-01-30,2027-01-30,0,5,BAJO
20846,9500,CR016,49283.17,49283.17,36798.74,2464.16,2026-07-24,2027-07-24,0,11,BAJO
20847,7666,CR022,16998.24,16998.24,10540.37,849.91,2020-11-29,2021-11-29,0,0,
20848,8955,CR001,16851.46,14186.11,8818.42,236.44,2021-07-25,2026-07-25,0,0,MEDIO
20849,2372,CR004,16219.29,16219.29,1621.31,675.8,2023-12-10,2025-12-10,0,0,MEDIO
20850,8617,CR013,27888.04,27888.04,6136.16,1394.4,2025-05-11,2026-05-11,0,0,BAJO
20851,6260,CR007,13564.49,11313.8,7207.46,314.27,2018-12-25,2021-12-25,0,0,MEDIO
20852,3997,CR018,6425.68,6425.68,5040.26,321.28,2026-07-20,2027-07-20,17,11,MEDIO
20853,4147,CR022,33750.12,33750.12,24267.44,1687.51,2019-04-24,2020-04-24,0,0,BAJO
20854,8524,CR018,1643.26,1643.26,680.98,82.16,2022-05-12,2023-05-12,0,0,MEDIO
20855,5869,CR023,6816.33,6816.33,4300.51,340.82,2025-09-17,2026-09-17,0,1,MEDIO
20856,2885,CR024,8268.32,8268.32,3401.19,413.42,2025-08-11,2026-08-11,0,0,BAJO
20857,3132,CR015,7037.31,7037.31,2483.69,351.87,2026-03-06,2027-03-06,44,7,ALTO
20858,1105,CR025,7675.36,7675.36,3377.33,383.77,2026-02-25,2027-02-25,0,6,MEDIO
20859,4760,CR014,819.04,750.02,516.65,37.5,2024-11-14,2025-11-14,0,0,ALTO
20860,7421,CR020,474.01,428.36,202.78,21.42,2021-01-01,2022-01-01,0,0,ALTO
20861,7774,CR022,769.1,769.1,488.28,38.46,2023-09-13,2024-09-13,116,0,CRITICO
20862,5246,CR015,6343.26,6343.26,4991.97,317.16,2023-12-18,2024-12-18,0,0,MEDIO
20863,1348,CR009,17955.51,17955.51,11149.0,299.26,2024-08-15,2029-08-15,0,36,
20864,9693,CR022,5659.84,5003.6,3874.66,250.18,2026-02-15,2027-02-15,0,6,MEDIO
20865,1222,CR003,9969.36,9969.36,7676.31,207.7,2026-01-21,2030-01-21,0,41,MEDIO
20866,7675,CR001,16697.34,16697.34,12646.47,278.29,2024-09-28,2029-09-28,0,37,MEDIO
20867,8921,CR007,2205.3,2205.3,1022.43,61.26,2024-12-09,2027-12-09,0,16,ALTO
20868,5519,CR005,13931.17,13931.17,3605.03,165.85,2024-04-13,2031-04-13,0,56,BAJO
20869,3659,CR003,11259.89,11259.89,8567.37,234.58,2024-02-15,2028-02-15,27,18,MEDIO
20870,7951,CR017,579.0,579.0,381.96,28.95,2026-03-02,2027-03-02,0,7,ALTO
20871,7862,CR005,19337.77,19337.77,8934.39,230.21,2026-04-08,2033-04-08,0,80,MEDIO
20872,8872,CR007,8251.66,8251.66,6427.77,229.21,2022-06-13,2025-06-13,0,0,BAJO
20873,4712,CR012,10913.12,10913.12,1729.05,545.66,2022-09-09,2023-09-09,0,0,BAJO
20874,4665,CR001,63954.96,63954.96,3549.6,1065.92,2018-06-05,2023-06-05,0,0,BAJO
20875,6996,CR022,498.53,498.53,386.07,24.93,2026-07-29,2027-07-29,28,11,ALTO
20876,7269,CR004,11371.48,11371.48,8823.48,473.81,2022-08-16,2024-08-16,57,0,ALTO
20877,2758,CR024,1892.28,1892.28,410.0,94.61,2021-10-13,2022-10-13,0,0,
20878,3564,CR021,7611.51,7611.51,409.29,380.58,2020-08-12,2021-08-12,0,0,BAJO
20879,5368,CR016,2571.6,2571.6,1765.78,128.58,2026-01-13,2027-01-13,0,5,ALTO
20880,5756,CR022,36548.97,36548.97,12570.16,1827.45,2026-07-24,2027-07-24,0,11,BAJO
20881,5932,CR011,7233.85,7233.85,3786.47,361.69,2017-09-19,2018-09-19,0,0,MEDIO
20882,5784,CR016,6739.01,6739.01,1718.75,336.95,2024-11-05,2025-11-05,0,0,MEDIO
20883,6701,CR006,11134.81,11134.81,5977.06,132.56,2019-10-25,2026-10-25,0,2,MEDIO
20884,119,CR022,7904.87,7904.87,2881.98,395.24,2020-05-19,2021-05-19,0,0,MEDIO
20885,12,CR013,4216.06,4216.06,3064.1,210.8,2015-10-25,2016-10-25,0,0,MEDIO
20886,3117,CR020,29763.33,26797.36,13804.67,1339.87,2025-08-21,2026-08-21,0,0,BAJO
20887,1745,CR018,28927.41,28927.41,19158.78,1446.37,2025-08-19,2026-08-19,0,0,BAJO
20888,4393,CR018,4257.39,4257.39,3443.17,212.87,2024-03-03,2025-03-03,20,0,MEDIO
20889,5175,CR023,390.6,390.6,59.62,19.53,2025-09-03,2026-09-03,0,1,ALTO
20890,2187,CR022,1963.11,1963.11,238.39,98.16,2025-05-18,2026-05-18,0,0,ALTO
20891,2038,CR007,14484.56,14484.56,4755.0,402.35,2026-05-19,2029-05-19,0,33,MEDIO
20892,7360,CR015,2137.54,2137.54,1036.97,106.88,2025-08-21,2026-08-21,0,0,ALTO
20893,8084,CR021,1592.35,1592.35,846.36,79.62,2024-07-31,2025-07-31,0,0,ALTO
20894,5254,CR023,1680.42,1680.42,1247.68,84.02,2025-06-02,2026-06-02,0,0,ALTO
20895,4605,CR007,15434.31,15434.31,10060.02,428.73,2018-12-06,2021-12-06,0,0,BAJO
20896,1581,CR023,730.79,730.79,504.16,36.54,2017-08-27,2018-08-27,0,0,ALTO
20897,395,CR011,769.1,769.1,371.01,38.46,2024-08-04,2025-08-04,0,0,ALTO
20898,1184,CR022,2146.89,2146.89,198.27,107.34,2024-07-31,2025-07-31,0,0,MEDIO
20899,2005,CR012,905.87,799.98,531.88,40.0,2025-10-28,2026-10-28,0,2,MEDIO
20900,516,CR017,2977.49,2977.49,1503.37,148.87,2025-04-05,2026-04-05,0,0,MEDIO
20901,7771,CR020,4655.24,4655.24,3787.12,232.76,2022-11-23,2023-11-23,14,0,MEDIO
20902,2859,CR016,2035.27,1707.82,842.98,85.39,2022-12-14,2023-12-14,21,0,ALTO
20903,9849,CR012,1118.6,975.65,720.46,48.78,2026-07-11,2027-07-11,0,11,ALTO
20904,3870,CR003,609.31,609.31,314.03,12.69,2025-05-24,2029-05-24,0,33,ALTO
20905,8274,CR014,6559.68,6559.68,4419.25,327.98,2025-09-12,2026-09-12,0,1,MEDIO
20906,6218,CR010,6579.83,6579.83,1171.64,328.99,2016-04-25,2017-04-25,0,0,BAJO
20907,8591,CR024,1665.97,1665.97,635.02,83.3,2020-04-01,2021-04-01,0,0,ALTO
20908,7997,CR022,19032.13,19032.13,11891.9,951.61,2026-06-04,2027-06-04,0,10,BAJO
20909,1303,CR024,1857.36,1857.36,1359.84,92.87,2026-02-10,2027-02-10,0,6,
20910,1614,CR012,17389.07,17389.07,8791.94,869.45,2025-07-01,2026-07-01,0,0,BAJO
20911,4263,CR010,2333.87,2333.87,1901.14,116.69,2024-10-28,2025-10-28,42,0,ALTO
20912,388,CR001,14943.98,14943.98,1527.08,249.07,2025-11-04,2030-11-04,0,51,MEDIO
20913,3298,CR025,1177.96,1177.96,909.07,58.9,2019-03-28,2020-03-28,0,0,ALTO
20914,9718,CR005,37345.0,37345.0,15402.49,444.58,2023-02-13,2030-02-13,0,42,BAJO
20915,687,CR022,651.97,651.97,434.89,32.6,2025-03-12,2026-03-12,0,0,MEDIO
20916,7664,CR001,1028.16,1028.16,164.12,17.14,2020-06-19,2025-06-19,0,0,MEDIO
20917,4656,CR002,3737.58,3737.58,2621.85,51.91,2025-12-30,2031-12-30,0,64,MEDIO
20918,6457,CR023,5648.0,5648.0,1483.92,282.4,2026-07-17,2027-07-17,0,11,MEDIO
20919,8253,CR021,7207.05,7207.05,3648.61,360.35,2026-06-14,2027-06-14,0,10,MEDIO
20920,219,CR006,4655.2,4655.2,3202.05,55.42,2020-05-18,2027-05-18,43,9,
20921,6674,CR017,5651.81,5651.81,1090.1,282.59,2026-07-16,2027-07-16,0,11,MEDIO
20922,5040,CR017,7583.97,7583.97,2196.75,379.2,2026-05-03,2027-05-03,0,9,MEDIO
20923,7092,CR017,2187.29,2187.29,453.99,109.36,2024-08-09,2025-08-09,0,0,
20924,232,CR014,2782.78,2782.78,2298.17,139.14,2024-02-15,2025-02-15,22,0,MEDIO
20925,4858,CR011,12865.3,12865.3,3082.45,643.26,2025-05-04,2026-05-04,0,0,BAJO
20926,8236,CR017,41876.25,41876.25,19024.57,2093.81,2025-11-26,2026-11-26,76,3,ALTO
20927,6889,CR016,16837.18,16837.18,10749.32,841.86,2022-11-25,2023-11-25,0,0,BAJO
20928,6610,CR024,1747.9,1747.9,1320.17,87.4,2015-11-01,2016-11-01,0,0,ALTO
20929,5115,CR005,41234.73,41234.73,10561.52,490.89,2026-03-16,2033-03-16,0,79,BAJO
20930,3600,CR021,5900.06,5900.06,4675.59,295.0,2020-12-21,2021-12-21,0,0,MEDIO
20931,8774,CR010,2269.59,2269.59,1504.96,113.48,2018-10-07,2019-10-07,0,0,ALTO
20932,7118,CR014,18908.28,18908.28,6958.18,945.41,2026-01-15,2027-01-15,0,5,BAJO
20933,5233,CR025,3419.05,3419.05,631.64,170.95,2018-11-16,2019-11-16,0,0,BAJO
20934,1229,CR024,725.06,725.06,222.74,36.25,2026-06-23,2027-06-23,0,10,ALTO
20935,3069,CR003,17969.66,17969.66,12791.61,374.37,2025-01-09,2029-01-09,39,29,ALTO
20936,7070,CR001,15382.76,15382.76,9350.87,256.38,2020-01-28,2025-01-28,0,0,MEDIO
20937,3949,CR006,19070.99,19070.99,3750.91,227.04,2026-02-22,2033-02-22,0,78,MEDIO
20938,524,CR017,4808.4,4808.4,1433.73,240.42,2025-10-13,2026-10-13,0,2,
20939,5160,CR020,6643.89,6643.89,3456.46,332.19,2019-11-28,2020-11-28,0,0,MEDIO
20940,3217,CR017,2317.45,2317.45,1647.56,115.87,2020-04-23,2021-04-23,0,0,ALTO
20941,6355,CR009,64015.99,64015.99,43594.07,1066.93,2018-08-21,2023-08-21,16,0,MEDIO
20942,2796,CR008,15031.17,15031.17,11128.03,208.77,2019-04-02,2025-04-02,0,0,MEDIO
20943,4994,CR025,1369.67,1369.67,466.68,68.48,2025-08-27,2026-08-27,0,0,ALTO
20944,8161,CR008,3556.76,3556.76,193.29,49.4,2025-08-14,2031-08-14,0,60,ALTO
20945,3006,CR019,1438.8,1254.44,472.66,62.72,2025-03-31,2026-03-31,0,0,ALTO
20946,1889,CR023,513.84,513.84,380.62,25.69,2026-05-15,2027-05-15,18,9,MEDIO
20947,6931,CR011,24004.8,24004.8,18962.28,1200.24,2025-08-04,2026-08-04,0,0,BAJO
20948,9230,CR002,6306.11,6306.11,5467.66,87.58,2018-08-13,2024-08-13,161,0,CRITICO
20949,7909,CR007,4723.03,4675.27,1270.33,129.87,2023-12-13,2026-12-13,0,4,ALTO
20950,821,CR021,1213.4,1213.4,174.11,60.67,2021-09-07,2022-09-07,0,0,MEDIO
20951,5407,CR011,1798.83,1798.83,130.53,89.94,2025-03-04,2026-03-04,0,0,ALTO
20952,4008,CR005,33306.12,33306.12,26094.23,396.5,2024-10-08,2031-10-08,0,62,BAJO
20953,7028,CR023,33202.82,33202.82,20897.36,1660.14,2022-09-19,2023-09-19,8,0,MEDIO
20954,1380,CR019,994.53,994.53,551.02,49.73,2019-09-26,2020-09-26,0,0,
20955,2826,CR004,1858.76,1858.76,134.11,77.45,2026-06-05,2028-06-05,0,22,ALTO
20956,6316,CR012,3259.47,3259.47,640.61,162.97,2026-07-19,2027-07-19,0,11,MEDIO
20957,3083,CR005,2533.12,2533.12,395.59,30.16,2024-09-23,2031-09-23,0,61,ALTO
20958,7860,CR020,1730.31,1730.31,782.63,86.52,2021-04-07,2022-04-07,0,0,
20959,5509,CR004,45882.2,45882.2,6261.02,1911.76,2025-11-29,2027-11-29,0,15,BAJO
20960,388,CR025,3901.42,3901.42,3049.48,195.07,2023-03-25,2024-03-25,0,0,MEDIO
20961,7902,CR009,54840.44,54840.44,4848.04,914.01,2026-03-21,2031-03-21,0,55,BAJO
20962,8892,CR018,300.57,300.57,57.69,15.03,2021-07-21,2022-07-21,0,0,ALTO
20963,2053,CR019,6709.96,6709.96,4373.1,335.5,2025-08-03,2026-08-03,0,0,
20964,2265,CR011,14140.63,14140.63,3892.34,707.03,2024-07-12,2025-07-12,0,0,BAJO
20965,8999,CR023,502.99,502.99,211.67,25.15,2024-01-10,2025-01-10,0,0,ALTO
20966,7670,CR015,7580.5,7580.5,4820.57,379.03,2018-09-11,2019-09-11,0,0,MEDIO
20967,3557,CR019,3227.23,3227.23,1656.8,161.36,2024-04-19,2025-04-19,0,0,MEDIO
20968,9011,CR011,6074.14,5990.34,2059.99,299.52,2026-07-11,2027-07-11,0,11,
20969,1723,CR021,18380.61,18380.61,6633.72,919.03,2024-10-18,2025-10-18,49,0,ALTO
20970,343,CR001,4833.82,4833.82,2906.03,80.56,2022-12-17,2027-12-17,20,16,
20971,5430,CR008,94527.61,94527.61,46005.16,1312.88,2019-03-21,2025-03-21,0,0,BAJO
20972,6650,CR017,21448.34,21448.34,14418.94,1072.42,2025-02-14,2026-02-14,0,0,BAJO
20973,7720,CR002,4821.89,4821.89,2521.91,66.97,2025-11-11,2031-11-11,0,63,ALTO
20974,5687,CR009,1254.89,1254.89,300.66,20.91,2026-07-20,2031-07-20,0,59,ALTO
20975,7865,CR005,2645.16,2645.16,1649.05,31.49,2025-09-01,2032-09-01,0,73,MEDIO
20976,584,CR009,3500.95,3500.95,1547.03,58.35,2026-04-15,2031-04-15,0,56,ALTO
20977,5439,CR010,10654.19,10654.19,6622.03,532.71,2026-06-25,2027-06-25,0,10,BAJO
20978,467,CR008,2092.46,2092.46,1023.76,29.06,2025-03-31,2031-03-31,73,55,ALTO
20979,1485,CR001,17471.47,17471.47,13263.79,291.19,2025-05-29,2030-05-29,0,45,MEDIO
20980,3995,CR017,1348.49,1348.49,1017.71,67.42,2021-09-16,2022-09-16,101,0,CRITICO
20981,4708,CR001,38770.75,38770.75,28564.68,646.18,2024-01-11,2029-01-11,0,29,BAJO
20982,7438,CR017,7041.04,7041.04,5250.35,352.05,2023-11-05,2024-11-05,0,0,MEDIO
20983,5824,CR013,6245.29,6245.29,3046.59,312.26,2023-03-12,2024-03-12,27,0,MEDIO
20984,8276,CR023,12473.07,12473.07,4408.06,623.65,2026-07-06,2027-07-06,0,11,BAJO
20985,865,CR015,7426.68,6356.91,3450.0,317.85,2023-02-08,2024-02-08,0,0,MEDIO
20986,2848,CR001,7898.04,7898.04,5028.39,131.63,2025-02-16,2030-02-16,42,42,ALTO
20987,992,CR018,7539.46,7539.46,1956.85,376.97,2026-07-28,2027-07-28,0,11,BAJO
20988,6996,CR003,800.93,800.93,246.75,16.69,2026-05-05,2030-05-05,0,45,ALTO
20989,9706,CR022,14082.75,14082.75,3580.93,704.14,2025-04-20,2026-04-20,0,0,BAJO
20990,7906,CR002,36433.79,36433.79,3301.57,506.02,2026-06-07,2032-06-07,0,70,BAJO
20991,7200,CR015,983.22,983.22,738.36,49.16,2018-10-04,2019-10-04,0,0,ALTO
20992,294,CR013,2410.78,2410.78,1770.15,120.54,2025-12-26,2026-12-26,0,4,ALTO
20993,7440,CR003,48719.42,48719.42,34146.46,1014.99,2023-05-02,2027-05-02,0,9,BAJO
20994,7059,CR003,9033.9,9033.9,3002.45,188.21,2024-03-04,2028-03-04,6,19,MEDIO
20995,7491,CR018,1110.79,1110.79,187.46,55.54,2025-04-17,2026-04-17,0,0,ALTO
20996,4124,CR006,2883.67,2883.67,1616.64,34.33,2025-03-19,2032-03-19,0,67,MEDIO
20997,3209,CR010,792.8,792.8,368.3,39.64,2025-03-31,2026-03-31,0,0,ALTO
20998,2397,CR011,9677.15,9677.15,3302.83,483.86,2025-05-24,2026-05-24,0,0,MEDIO
20999,8034,CR020,7956.12,7956.12,5974.17,397.81,2022-06-25,2023-06-25,0,0,MEDIO
21000,8138,CR009,81875.07,81875.07,47224.32,1364.58,2025-12-04,2030-12-04,0,52,BAJO
